run_id,round_number,perplexity,success,budget,postmortem,model
veyru/1781085822,12,133.36965494693493,1,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,13,129.65488307596172,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,14,185.8820276182862,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781085822,15,172.7017551326588,0,2000,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,1,160.2972647970142,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,2,148.38075692371697,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,3,140.30843777528207,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,4,142.10002063722402,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,5,243.45799925845722,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,6,115.42807058903631,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,7,137.7818928807919,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,8,108.75958923989361,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,9,122.60623250054708,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,10,126.18173220013871,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,11,174.9423561675505,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,12,182.0369229161847,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,13,169.7169407832932,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,14,126.70433013174949,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781089153,15,123.68260227447473,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,1,92.54978139535281,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,2,62.14613249745432,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,3,159.17477215657647,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,4,135.52677157453772,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,5,131.6062651130435,0,150,True,meta-llama/Llama-3.3-70B-Instruct
